0.6493931412696838,0.7009446620941162
0.8399226665496826,0.5361984968185425
0.7071420550346375,0.6670440435409546
0.6058716773986816,0.6554321050643921
0.6062066555023193,0.4850415885448456
0.3867213726043701,0.3476526439189911
0.17352010309696198,0.2260611355304718
0.17474056780338287,0.19900119304656982
0.12843826413154602,0.09947432577610016
0.1007479578256607,0.06027904897928238
0.061032671481370926,0.09452514350414276
0.05748627334833145,0.0821845605969429
0.035095296800136566,0.03784549981355667
0.03918307274580002,0.053668487817049026
0.059466298669576645,0.04205020144581795
0.03576073795557022,0.040777787566185
0.04466310888528824,0.02647942304611206
0.029322508722543716,0.035417236387729645
0.031338535249233246,0.02851862646639347
0.04120206832885742,0.023526590317487717
0.031792208552360535,0.03118077665567398
0.030609510838985443,0.023548200726509094
0.030321434140205383,0.02285836450755596
0.024967387318611145,0.024108365178108215
0.021818894892930984,0.019152440130710602
0.027243170887231827,0.026429248973727226
0.016123414039611816,0.020470134913921356
0.023166749626398087,0.02790745720267296
0.018106535077095032,0.018162801861763
0.01884835958480835,0.02008132077753544
0.016065392643213272,0.01713622361421585
0.015209238044917583,0.020306481048464775
0.017265697941184044,0.016439566388726234
0.017801908776164055,0.017624694854021072
0.016207661479711533,0.019037578254938126
0.010772433131933212,0.01164831593632698
0.012767106294631958,0.012184836901724339
0.01232946664094925,0.014870023354887962
0.013501949608325958,0.012081804685294628
0.012761599384248257,0.012028327211737633
0.01248855609446764,0.011330455541610718
0.008487358689308167,0.010446611791849136
0.0070851934142410755,0.011594215407967567
0.010769950225949287,0.012166912667453289
0.011649343185126781,0.009874415583908558
0.014020528644323349,0.015231786295771599
0.009445028379559517,0.008583634160459042
0.008578993380069733,0.010671781376004219
0.011601914651691914,0.009645902551710606
0.007341453339904547,0.008546605706214905
0.008112995885312557,0.006476778537034988
0.006742614321410656,0.007921517826616764
0.006770096719264984,0.00819455273449421
0.005717328749597073,0.006824920419603586
0.00920950435101986,0.007331807166337967
0.014218630269169807,0.009916608221828938
0.006526879034936428,0.006259728688746691
0.006809920072555542,0.008118608966469765
0.008421521633863449,0.008774557150900364
0.005886141210794449,0.004828606732189655
0.004007781855762005,0.007172362878918648
0.006385039538145065,0.006647168193012476
0.007730987388640642,0.007434283848851919
0.006206959951668978,0.008937757462263107
0.005933826789259911,0.008085818029940128
0.00488902535289526,0.004536534659564495
0.005517231300473213,0.005831108428537846
0.006498697679489851,0.005065187346190214
0.0054267100058496,0.005528914742171764
0.005403652787208557,0.005800031125545502
0.005939634516835213,0.007466842420399189
0.0036073685623705387,0.004386264365166426
0.0033943175803869963,0.005464173853397369
0.005194038152694702,0.006893380079418421
0.004057301674038172,0.005668701604008675
0.005010098218917847,0.009380580857396126
0.0051862699910998344,0.0056112054735422134
0.006652903743088245,0.0028697140514850616
0.004612479358911514,0.005047887563705444
